
央视频道,#genre#
CCTV7軍事,http://ddns.xryo.cn:8888/udp/239.112.205.83:5140
CCTV7軍事,http://hsza.f3322.net:4000/rtp/238.1.78.239:7784
CCTV7軍事,http://www.520345.xyz:8188/rtp/239.69.1.103:10256
CCTV7軍事,http://www.cdnstv.com:6398/hls/7/index.m3u8
CCTV8電視劇,http://113.26.202.52:1299/tsfile/live/0008_1.m3u8
CCTV8電視劇,http://116.77.33.98:44330/tsfile/live/0009_1.m3u8
CCTV8電視劇,http://61.184.46.85:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8電視劇,http://61.184.46.85:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8電視劇,http://ddns.xryo.cn:8888/udp/239.112.205.224:5140
CCTV8電視劇,http://hsza.f3322.net:4000/rtp/238.1.78.173:7256
CCTV8電視劇,http://www.520345.xyz:8188/rtp/239.69.1.125:10388
CCTV8電視劇,http://www.cdnstv.com:6398/hls/8/index.m3u8
CCTV9紀錄,http://113.26.202.52:1299/tsfile/live/0009_1.m3u8
CCTV9紀錄,http://116.77.33.98:44330/tsfile/live/0010_1.m3u8
CCTV9紀錄,http://61.184.46.85:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9紀錄,http://61.184.46.85:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9紀錄,http://ddns.xryo.cn:8888/udp/239.112.205.85:5140
CCTV9紀錄,http://www.520345.xyz:8188/rtp/239.69.1.104:10262
CCTV9紀錄,http://www.cdnstv.com:6398/hls/9/index.m3u8
CCTV9記錄,http://hsza.f3322.net:4000/rtp/238.1.78.240:7792
CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
CCTV世界地理,http://hsza.f3322.net:4000/rtp/238.1.79.60:4616
CCTV兵器科技,http://hsza.f3322.net:4000/rtp/238.1.79.56:4584
CCTV央視文化精品,http://hsza.f3322.net:4000/rtp/238.1.79.54:4568
CCTV央視臺球,http://hsza.f3322.net:4000/rtp/238.1.79.59:4608
CCTV女性時尚,http://hsza.f3322.net:4000/rtp/238.1.79.55:4576
CCTV懷舊劇場,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
CCTV懷舊劇場,http://hsza.f3322.net:4000/rtp/238.1.79.61:4624
CCTV第壹劇場,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
CCTV第壹劇場,http://hsza.f3322.net:4000/rtp/238.1.79.63:4640
CCTV電影輪播,http://cdn.jdshipin.com:8880/huya.php?id=11342390
CCTV電視指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
CCTV電視指南,http://hsza.f3322.net:4000/rtp/238.1.79.53:4560
CCTV風雲劇場,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
CCTV風雲劇場,http://hsza.f3322.net:4000/rtp/238.1.79.62:4632
CCTV風雲足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
CCTV風雲足球,http://hsza.f3322.net:4000/rtp/238.1.79.57:4592
CCTV風雲音樂,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
CCTV風雲音樂,http://hsza.f3322.net:4000/rtp/238.1.79.64:4648
CCTV高爾夫·網球,http://hsza.f3322.net:4000/rtp/238.1.79.58:4600
CCTV高爾夫網球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
CETV1,http://hsza.f3322.net:4000/rtp/238.1.78.158:7136
CETV2,http://hsza.f3322.net:4000/rtp/238.1.78.106:6720
CETV4,http://hsza.f3322.net:4000/rtp/238.1.78.107:6728
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,http://hsza.f3322.net:4000/rtp/238.1.78.50:6272
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN,https://0472.org/hls/cgtnx.m3u8
CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CGTN俄語,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN俄語,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
CGTN法語,http://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd.m3u8
CGTN法語,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CGTN紀錄,http://wx65267199.tv12.xyz/02.m3u8
CGTN英語,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
CGTN西班牙語,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN西班牙語,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
CGTN記錄,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN阿拉伯語,http://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd.m3u8
CGTN阿拉伯語,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
cctv4國際,http://ddns.xryo.cn:8888/udp/239.111.205.40:5140
cctv4國際,http://ddns.xryo.cn:8888/udp/239.111.205.83:5140
cctv4國際,http://ddns.xryo.cn:8888/udp/239.111.205.84:5140
cctv4國際,http://ddns.xryo.cn:8888/udp/239.112.205.202:5140
cctv5體育,http://61.184.46.85:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
cctv5體育,http://61.184.46.85:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
cctv5體育,http://ddns.xryo.cn:8888/rtp/239.112.205.222:5140
cctv5體育,http://www.cdnstv.com:6398/hls/5/index.m3u8

财经凤凰,#genre#

凤凰中文,http://www.kaniptv.cn/ua3.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&mode=1&hls=aHR0cDovLzQ5LjIzMi4xNDMuMTc3OjgwL3B5eGcvZXhwb3J0LnBocD9pZD0xJmtleT0lMkElMkElMkElMkE=
凤凰资讯,http://www.kaniptv.cn/ua3.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&mode=1&hls=aHR0cDovLzQ5LjIzMi4xNDMuMTc3OjgwL3B5eGcvZXhwb3J0LnBocD9pZD0yJmtleT0lMkElMkElMkElMkE=
凤凰香港,http://www.kaniptv.cn/ua3.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&mode=1&hls=aHR0cDovLzQ5LjIzMi4xNDMuMTc3OjgwL3B5eGcvZXhwb3J0LnBocD9pZD0zJmtleT0lMkElMkElMkElMkE=
鳳凰衛視香港台,http://zwg6818.vicp.net:28000/bysid/85
鳳凰中文,http://www.kaniptv.cn/ua3.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&mode=1&hls=aHR0cDovLzQ5LjIzMi4xNDMuMTc3OjgwL3B5eGcvZXhwb3J0LnBocD9pZD0xJmtleT0qKioq
鳳凰資訊,http://www.kaniptv.cn/ua3.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&mode=1&hls=aHR0cDovLzQ5LjIzMi4xNDMuMTc3OjgwL3B5eGcvZXhwb3J0LnBocD9pZD0yJmtleT0qKioq
鳳凰香港,http://www.kaniptv.cn/ua3.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&mode=1&hls=aHR0cDovLzQ5LjIzMi4xNDMuMTc3OjgwL3B5eGcvZXhwb3J0LnBocD9pZD0zJmtleT0qKioq
凤凰中文,http://218.206.193.218:8888/hls/67/index.m3u8
凤凰中文,http://218.206.193.218:8888/hls/66/index.m3u8
凤凰中文,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8
凤凰中文,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8?key=txiptv
凤凰中文,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰中文,http://ddns.xryo.cn:8888/udp/239.111.205.78:5140
凤凰中文,http://www.520345.xyz:8188/rtp/239.69.2.20:11274
凤凰资讯,http://zmgd.zyrnet.com:8888/hls/109/index.m3u8
凤凰香港台,https://flv-play.clouda.com/live/fhxg-s6ZqbJPCkU54D3ojHvlJm4el9wbnzF1VJ6J0oPumsZIfuPtYq1enmIhy43vWcUaaPf4U2xRRWNGOXX5BiusMXxxQ.flv
凤凰资讯台,https://flv-play.clouda.com/live/fhzx-gCDIOsNFJ7DX5OI8hsebeQNHPm66LAMZgmIcGYcfIIEzXWKCVG2cQgbZdRq2aUVqJR.flv
凤凰中文台,https://flv-play.clouda.com/live/fhzw-6zSJoUiicyU3ovDlMvflVRLQlVCMRCARnyJ0NPlfcs3eWJNeJSDRMAz4VgeQV3Diy6.flv


凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰电影,http://221.7.175.154:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文_audio,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
凤凰资讯_audio,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8

上海第一财经,http://wfenf.x3322.net:7788/608780988
第一财经,https://live.264788.xyz/channel/diyicaijing?streamid=50d4da670b986b3815f3797d1ffe0c6e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
第一财经,https://live.264788.xyz/channel/diyicaijing?streamid=3c6cb6f00aa32febab803c0b2304d5d0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
第一财经,https://live.264788.xyz/channel/diyicaijing?streamid=9c40de9ef5c8cdf9cc21d6ad9e6b9d76&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
第一财经,https://live.264788.xyz/channel/diyicaijing?streamid=c8db609722f9ed252559f883cc079200&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
第一财经radio,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8




风云频道,#genre#
0spotv2,  http://iptv.4666888.xyz/iptv2A.php?id=0
1spotv2,  http://iptv.4666888.xyz/iptv2A.php?id=1
2spotv,  http://iptv.4666888.xyz/iptv2A.php?id=2
3,  http://iptv.4666888.xyz/iptv2A.php?id=3
4astro,  http://iptv.4666888.xyz/iptv2A.php?id=4
5智林体育台,  http://iptv.4666888.xyz/iptv2A.php?id=5
6Jsports,  http://iptv.4666888.xyz/iptv2A.php?id=6
7cctv1,  http://iptv.4666888.xyz/iptv2A.php?id=7
8cctv2,  http://iptv.4666888.xyz/iptv2A.php?id=8
9cctv3,  http://iptv.4666888.xyz/iptv2A.php?id=9
10cctv4, http://iptv.4666888.xyz/iptv2A.php?id=10
11cctv13, http://iptv.4666888.xyz/iptv2A.php?id=11
12cctv14, http://iptv.4666888.xyz/iptv2A.php?id=12
13湖南卫视, http://iptv.4666888.xyz/iptv2A.php?id=13
14浙江卫视, http://iptv.4666888.xyz/iptv2A.php?id=14
15江苏卫视, http://iptv.4666888.xyz/iptv2A.php?id=15
16山西卫视, http://iptv.4666888.xyz/iptv2A.php?id=16
17青海卫视, http://iptv.4666888.xyz/iptv2A.php?id=17
18广东卫视, http://iptv.4666888.xyz/iptv2A.php?id=18
19, http://iptv.4666888.xyz/iptv2A.php?id=19
20广东体育, http://iptv.4666888.xyz/iptv2A.php?id=20
21爱奇艺, http://iptv.4666888.xyz/iptv2A.php?id=21
22千禧经典台, http://iptv.4666888.xyz/iptv2A.php?id=22
23RHK31, http://iptv.4666888.xyz/iptv2A.php?id=23
24MYTV, http://iptv.4666888.xyz/iptv2A.php?id=24
25TVB, http://iptv.4666888.xyz/iptv2A.php?id=25
26TVB J1, http://iptv.4666888.xyz/iptv2A.php?id=26
27凤凰中文, http://iptv.4666888.xyz/iptv2A.php?id=27
28翡翠台, http://iptv.4666888.xyz/iptv2A.php?id=28
29TVB PEAIL, http://iptv.4666888.xyz/iptv2A.php?id=29
30, http://iptv.4666888.xyz/iptv2A.php?id=30
31TVB_1280, http://iptv.4666888.xyz/iptv2A.php?id=31
32MYTV, http://iptv.4666888.xyz/iptv2A.php?id=32
33TVB DRAMA, http://iptv.4666888.xyz/iptv2A.php?id=33
34黄金华剧台, http://iptv.4666888.xyz/iptv2A.php?id=34
35HOY77, http://iptv.4666888.xyz/iptv2A.php?id=35
36TVB娱乐新闻台, http://iptv.4666888.xyz/iptv2A.php?id=36
37花艺中文台, http://iptv.4666888.xyz/iptv2A.php?id=37
38HBS, http://iptv.4666888.xyz/iptv2A.php?id=38
39幼儿动漫, http://iptv.4666888.xyz/iptv2A.php?id=39
40快乐垂钓, http://iptv.4666888.xyz/iptv2A.php?id=40
41澳视澳门, http://iptv.4666888.xyz/iptv2A.php?id=41
42靖洋戏剧台, http://iptv.4666888.xyz/iptv2A.php?id=42
43TVBS新闻台, http://iptv.4666888.xyz/iptv2A.php?id=43
44非凡新闻, http://iptv.4666888.xyz/iptv2A.php?id=44
45龙华电影台, http://iptv.4666888.xyz/iptv2A.php?id=45
46FTV综艺, http://iptv.4666888.xyz/iptv2A.php?id=46
47TVBS精采台, http://iptv.4666888.xyz/iptv2A.php?id=47
48EBC东森电影, http://iptv.4666888.xyz/iptv2A.php?id=48
49momo亲子台, http://iptv.4666888.xyz/iptv2A.php?id=49
50Rock Action影视, http://iptv.4666888.xyz/iptv2A.php?id=50
51台视综合, http://iptv.4666888.xyz/iptv2A.php?id=51
52东南亚, http://iptv.4666888.xyz/iptv2A.php?id=52
53FTV影剧, http://iptv.4666888.xyz/iptv2A.php?id=53
54FGM GOLD, http://iptv.4666888.xyz/iptv2A.php?id=54
55台明视, http://iptv.4666888.xyz/iptv2A.php?id=55
56靖天电影台, http://iptv.4666888.xyz/iptv2A.php?id=56
57TVB_1280, http://iptv.4666888.xyz/iptv2A.php?id=57
58FILM, http://iptv.4666888.xyz/iptv2A.php?id=58
59FILM, http://iptv.4666888.xyz/iptv2A.php?id=59
60龙华洋片, http://iptv.4666888.xyz/iptv2A.php?id=60
61中国电影频道, http://iptv.4666888.xyz/iptv2A.php?id=61
62台球, http://iptv.4666888.xyz/iptv2A.php?id=62
63韩国, http://iptv.4666888.xyz/iptv2A.php?id=63
64台娱乐, http://iptv.4666888.xyz/iptv2A.php?id=64
65台娱乐, http://iptv.4666888.xyz/iptv2A.php?id=65
66spotv2, http://iptv.4666888.xyz/iptv2A.php?id=66
67spotv2, http://iptv.4666888.xyz/iptv2A.php?id=67
68spotv2, http://iptv.4666888.xyz/iptv2A.php?id=68
69spotv2, http://iptv.4666888.xyz/iptv2A.php?id=69
70spotv2, http://iptv.4666888.xyz/iptv2A.php?id=70
71spotv2, http://iptv.4666888.xyz/iptv2A.php?id=71
72spotv2, http://iptv.4666888.xyz/iptv2A.php?id=72
73spotv2, http://iptv.4666888.xyz/iptv2A.php?id=73
74spotv2, http://iptv.4666888.xyz/iptv2A.php?id=74
75spotv2, http://iptv.4666888.xyz/iptv2A.php?id=75
76spotv2, http://iptv.4666888.xyz/iptv2A.php?id=76
77spotv2, http://iptv.4666888.xyz/iptv2A.php?id=77
78spotv2, http://iptv.4666888.xyz/iptv2A.php?id=78
79spotv2, http://iptv.4666888.xyz/iptv2A.php?id=79
80spotv2, http://iptv.4666888.xyz/iptv2A.php?id=80
81spotv2, http://iptv.4666888.xyz/iptv2A.php?id=81
82spotv2, http://iptv.4666888.xyz/iptv2A.php?id=82
83spotv2, http://iptv.4666888.xyz/iptv2A.php?id=83
84spotv2, http://iptv.4666888.xyz/iptv2A.php?id=84
85spotv2, http://iptv.4666888.xyz/iptv2A.php?id=85
86spotv2, http://iptv.4666888.xyz/iptv2A.php?id=86
87spotv2, http://iptv.4666888.xyz/iptv2A.php?id=87
88spotv2, http://iptv.4666888.xyz/iptv2A.php?id=88
89spotv2, http://iptv.4666888.xyz/iptv2A.php?id=89
90spotv2, http://iptv.4666888.xyz/iptv2A.php?id=90
91spotv2, http://iptv.4666888.xyz/iptv2A.php?id=91
92spotv2, http://iptv.4666888.xyz/iptv2A.php?id=92
93spotv2, http://iptv.4666888.xyz/iptv2A.php?id=93
94spotv2, http://iptv.4666888.xyz/iptv2A.php?id=94
95spotv2, http://iptv.4666888.xyz/iptv2A.php?id=95
96spotv2, http://iptv.4666888.xyz/iptv2A.php?id=96
97spotv2, http://iptv.4666888.xyz/iptv2A.php?id=97
98spotv2, http://iptv.4666888.xyz/iptv2A.php?id=98
99, http://iptv.4666888.xyz/iptv2A.php?id=99
100,http://iptv.4666888.xyz/iptv2A.php?id=100
101,http://iptv.4666888.xyz/iptv2A.php?id=101
102,http://iptv.4666888.xyz/iptv2A.php?id=102
103,http://iptv.4666888.xyz/iptv2A.php?id=103
104,http://iptv.4666888.xyz/iptv2A.php?id=104
105,http://iptv.4666888.xyz/iptv2A.php?id=105
106,http://iptv.4666888.xyz/iptv2A.php?id=106
107,http://iptv.4666888.xyz/iptv2A.php?id=107
108,http://iptv.4666888.xyz/iptv2A.php?id=108
109,http://iptv.4666888.xyz/iptv2A.php?id=109


测试1,#genre#


CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
CCTV4,https://iptv.catvod.com/live.php?id=CCTV-4
CCTV5,https://iptv.catvod.com/live.php?id=CCTV-5
CCTV6,https://iptv.catvod.com/live.php?id=CCTV-6
CCTV7,https://iptv.catvod.com/live.php?id=CCTV-7
CCTV8,https://iptv.catvod.com/live.php?id=CCTV-8
CCTV9,https://iptv.catvod.com/live.php?id=CCTV-9
CCTV10,https://iptv.catvod.com/live.php?id=CCTV-10
CCTV11https://iptv.catvod.com/live.php?id=CCTV-11
CCTV12,https://iptv.catvod.com/live.php?id=CCTV-12
CCTV13,https://iptv.catvod.com/live.php?id=CCTV-13
CCTV14,https://iptv.catvod.com/live.php?id=CCTV-14
CCTV15,https://iptv.catvod.com/live.php?id=CCTV-15
CCTV16,https://iptv.catvod.com/live.php?id=CCTV-16
CCTV17,https://iptv.catvod.com/live.php?id=CCTV-17

CCTV13,https://cdn3.163189.xyz/163189/cctv13
CCTV13,http://cdn3.163189.xyz/163189/cctv13

CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
CCTV4,https://iptv.catvod.com/live.php?id=CCTV-4
CCTV5,https://iptv.catvod.com/live.php?id=CCTV-5
CCTV6,https://iptv.catvod.com/live.php?id=CCTV-6
CCTV7,https://iptv.catvod.com/live.php?id=CCTV-7
CCTV8,https://iptv.catvod.com/live.php?id=CCTV-8
CCTV9,https://iptv.catvod.com/live.php?id=CCTV-9
CCTV10,https://iptv.catvod.com/live.php?id=CCTV-10
CCTV11,https://iptv.catvod.com/live.php?id=CCTV-11
CCTV12,https://iptv.catvod.com/live.php?id=CCTV-12
CCTV13,https://iptv.catvod.com/live.php?id=CCTV-13
CCTV14,https://iptv.catvod.com/live.php?id=CCTV-14
CCTV15,https://iptv.catvod.com/live.php?id=CCTV-15
CCTV16,https://iptv.catvod.com/live.php?id=CCTV-16
CCTV17,https://iptv.catvod.com/live.php?id=CCTV-17







测试2,#genre#
1  ,http://120.76.248.139/live/bfgd/4200000001.m3u8
2  ,http://120.76.248.139/live/bfgd/4200000002.m3u8
3  ,http://120.76.248.139/live/bfgd/4200000003.m3u8
4  ,http://120.76.248.139/live/bfgd/4200000004.m3u8
5  ,http://120.76.248.139/live/bfgd/4200000005.m3u8
6  ,http://120.76.248.139/live/bfgd/4200000006.m3u8
7  ,http://120.76.248.139/live/bfgd/4200000007.m3u8
8  ,http://120.76.248.139/live/bfgd/4200000008.m3u8
9  ,http://120.76.248.139/live/bfgd/4200000009.m3u8
10 ,http://120.76.248.139/live/bfgd/4200000010.m3u8
11 ,http://120.76.248.139/live/bfgd/4200000011.m3u8
12 ,http://120.76.248.139/live/bfgd/4200000012.m3u8
13 ,http://120.76.248.139/live/bfgd/4200000013.m3u8
14 ,http://120.76.248.139/live/bfgd/4200000014.m3u8
15 ,http://120.76.248.139/live/bfgd/4200000015.m3u8
16 ,http://120.76.248.139/live/bfgd/4200000016.m3u8
17 ,http://120.76.248.139/live/bfgd/4200000017.m3u8
18 ,http://120.76.248.139/live/bfgd/4200000018.m3u8
19 ,http://120.76.248.139/live/bfgd/4200000019.m3u8
20 ,http://120.76.248.139/live/bfgd/4200000020.m3u8
21 ,http://120.76.248.139/live/bfgd/4200000021.m3u8
22 ,http://120.76.248.139/live/bfgd/4200000022.m3u8
23 ,http://120.76.248.139/live/bfgd/4200000023.m3u8
24 ,http://120.76.248.139/live/bfgd/4200000024.m3u8
25 ,http://120.76.248.139/live/bfgd/4200000025.m3u8
26 ,http://120.76.248.139/live/bfgd/4200000026.m3u8
27 ,http://120.76.248.139/live/bfgd/4200000027.m3u8
28 ,http://120.76.248.139/live/bfgd/4200000028.m3u8
29 ,http://120.76.248.139/live/bfgd/4200000029.m3u8
30 ,http://120.76.248.139/live/bfgd/4200000030.m3u8
31 ,http://120.76.248.139/live/bfgd/4200000031.m3u8
32 ,http://120.76.248.139/live/bfgd/4200000032.m3u8
33 ,http://120.76.248.139/live/bfgd/4200000033.m3u8
34 ,http://120.76.248.139/live/bfgd/4200000034.m3u8
35 ,http://120.76.248.139/live/bfgd/4200000035.m3u8
36 ,http://120.76.248.139/live/bfgd/4200000036.m3u8
37 ,http://120.76.248.139/live/bfgd/4200000037.m3u8
38 ,http://120.76.248.139/live/bfgd/4200000038.m3u8
39 ,http://120.76.248.139/live/bfgd/4200000039.m3u8
40 ,http://120.76.248.139/live/bfgd/4200000040.m3u8
41 ,http://120.76.248.139/live/bfgd/4200000041.m3u8
42 ,http://120.76.248.139/live/bfgd/4200000042.m3u8
43 ,http://120.76.248.139/live/bfgd/4200000043.m3u8
44 ,http://120.76.248.139/live/bfgd/4200000044.m3u8
45 ,http://120.76.248.139/live/bfgd/4200000045.m3u8
46 ,http://120.76.248.139/live/bfgd/4200000046.m3u8
47 ,http://120.76.248.139/live/bfgd/4200000047.m3u8
48 ,http://120.76.248.139/live/bfgd/4200000048.m3u8
49 ,http://120.76.248.139/live/bfgd/4200000049.m3u8
50 ,http://120.76.248.139/live/bfgd/4200000050.m3u8
51 ,http://120.76.248.139/live/bfgd/4200000051.m3u8
52 ,http://120.76.248.139/live/bfgd/4200000052.m3u8
53 ,http://120.76.248.139/live/bfgd/4200000053.m3u8
54 ,http://120.76.248.139/live/bfgd/4200000054.m3u8
55 ,http://120.76.248.139/live/bfgd/4200000055.m3u8
56 ,http://120.76.248.139/live/bfgd/4200000056.m3u8
57 ,http://120.76.248.139/live/bfgd/4200000057.m3u8
58辽宁卫视 ,http://120.76.248.139/live/bfgd/4200000058.m3u8
59四川新闻 ,http://120.76.248.139/live/bfgd/4200000059.m3u8
60北方导视 ,http://120.76.248.139/live/bfgd/4200000060.m3u8
61 ,http://120.76.248.139/live/bfgd/4200000061.m3u8
62 ,http://120.76.248.139/live/bfgd/4200000062.m3u8
63 ,http://120.76.248.139/live/bfgd/4200000063.m3u8
64 ,http://120.76.248.139/live/bfgd/4200000064.m3u8
65 ,http://120.76.248.139/live/bfgd/4200000065.m3u8
66 ,http://120.76.248.139/live/bfgd/4200000066.m3u8
67 ,http://120.76.248.139/live/bfgd/4200000067.m3u8
68 ,http://120.76.248.139/live/bfgd/4200000068.m3u8
69 ,http://120.76.248.139/live/bfgd/4200000069.m3u8
70 ,http://120.76.248.139/live/bfgd/4200000070.m3u8
71 ,http://120.76.248.139/live/bfgd/4200000071.m3u8
72 ,http://120.76.248.139/live/bfgd/4200000072.m3u8
73 ,http://120.76.248.139/live/bfgd/4200000073.m3u8
74 ,http://120.76.248.139/live/bfgd/4200000074.m3u8
75 ,http://120.76.248.139/live/bfgd/4200000075.m3u8
76 ,http://120.76.248.139/live/bfgd/4200000076.m3u8
77 ,http://120.76.248.139/live/bfgd/4200000077.m3u8
78 ,http://120.76.248.139/live/bfgd/4200000078.m3u8
79 ,http://120.76.248.139/live/bfgd/4200000079.m3u8
80 ,http://120.76.248.139/live/bfgd/4200000080.m3u8
81 ,http://120.76.248.139/live/bfgd/4200000081.m3u8
82 ,http://120.76.248.139/live/bfgd/4200000082.m3u8
83 ,http://120.76.248.139/live/bfgd/4200000083.m3u8
84 ,http://120.76.248.139/live/bfgd/4200000084.m3u8
85 ,http://120.76.248.139/live/bfgd/4200000085.m3u8
86 ,http://120.76.248.139/live/bfgd/4200000086.m3u8
87 ,http://120.76.248.139/live/bfgd/4200000087.m3u8
88 ,http://120.76.248.139/live/bfgd/4200000088.m3u8
89 ,http://120.76.248.139/live/bfgd/4200000089.m3u8
90 ,http://120.76.248.139/live/bfgd/4200000090.m3u8
91 ,http://120.76.248.139/live/bfgd/4200000091.m3u8
92 ,http://120.76.248.139/live/bfgd/4200000092.m3u8
93 ,http://120.76.248.139/live/bfgd/4200000093.m3u8
94 ,http://120.76.248.139/live/bfgd/4200000094.m3u8
95 ,http://120.76.248.139/live/bfgd/4200000095.m3u8
96 ,http://120.76.248.139/live/bfgd/4200000096.m3u8
97 ,http://120.76.248.139/live/bfgd/4200000097.m3u8
98 ,http://120.76.248.139/live/bfgd/4200000098.m3u8
